schedule_season,schedule_week,home_id,score_home,score_away,away_id,favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,winner,cover,over
2010,17,29,34,17,17,29,-4,48,60,1,29,1,1
2010,17,18,38,7,4,18,-1.5,38,48,5,18,1,1
2010,17,19,20,13,31,19,-3.5,43.5,72,0,19,1,0
2010,17,20,10,3,2,20,-10.5,43.5,19,1,20,0,0
2010,17,22,38,7,13,22,-6,44,47,5,22,1,1
2010,17,25,13,7,3,25,-9.5,43,51,7,25,0,0
2010,17,26,13,23,7,26,-7,47,72,0,7,0,0
2010,17,27,16,6,24,24,-3,41.5,34,4,27,0,0
2010,17,32,14,17,16,16,-4,44.5,44,7,16,0,0
2010,1,26,14,9,31,26,-5,49.5,72,0,26,0,0
2010,1,2,19,14,19,2,-6.5,45,75,1,2,0,0
2010,1,4,10,15,13,13,-3,39,64,7,13,1,0
2010,1,7,17,14,6,7,-2.5,37,87,6,7,1,0
2010,1,14,20,27,20,20,-3,48,69,4,20,1,0
2010,1,16,31,18,21,16,-6,41,65,1,16,1,1
2010,1,29,34,24,11,11,-1,48,89,5,29,0,1
2010,1,17,24,17,5,17,-3,41.5,91,1,17,1,0
2010,1,22,38,24,3,22,-5.5,45,63,10,22,1,1
2010,1,24,13,17,8,8,-3,39.5,72,0,8,1,0
2010,1,27,31,6,1,1,-3,37,64,11,27,0,0
2010,1,28,15,9,15,15,-1.5,39.5,65,9,28,0,0
2010,1,30,38,13,23,30,-6.5,40,77,9,30,1,1
2010,1,32,13,7,12,12,-3,40,66,2,32,0,0
2010,1,10,21,14,9,9,-4,45.5,81,1,10,0,0
2010,1,18,9,10,25,18,-1,36.5,73,1,25,0,0
2010,2,3,15,10,25,25,-3,39.5,78,1,3,0,0
2010,2,5,31,14,27,5,-3.5,41,91,9,5,1,1
2010,2,6,14,16,10,6,-3,38,65,1,10,0,0
2010,2,9,38,13,17,9,-7,45,76,8,9,1,1
2010,2,11,38,14,16,11,-4,48.5,72,0,11,1,1
2010,2,12,20,27,2,12,-7,41.5,72,0,2,0,1
2010,2,15,41,7,8,15,-7,43.5,72,0,15,1,1
2010,2,18,28,14,22,22,-3,39.5,82,6,18,0,1
2010,2,19,32,35,14,14,-6.5,41,72,0,14,0,1
2010,2,20,34,7,4,20,-13,43,58,4,20,1,0
2010,2,21,7,20,7,21,-4,37.5,89,4,7,0,0
2010,2,23,16,14,24,23,-3,37.5,72,6,23,0,0
2010,2,30,11,19,28,30,-6,37,87,3,28,0,0
2010,2,31,10,14,13,31,-6,41,72,0,13,0,0
2010,2,32,27,30,29,29,-3,42.5,85,6,29,0,1
2010,2,1,22,25,26,26,-5,43.5,72,1,26,0,1
2010,3,5,13,27,11,11,-6,47,85,6,11,1,0
2010,3,7,13,38,28,28,-3,33,90,7,28,1,1
2010,3,8,24,23,23,8,-5.5,39,72,0,8,0,1
2010,3,10,31,10,1,1,-3,38,57,1,10,0,1
2010,3,13,23,31,18,13,-2.5,36,84,9,18,0,1
2010,3,16,10,29,30,16,-3,43.5,70,3,30,0,0
2010,3,29,13,27,12,29,-2.5,47.5,82,8,12,0,0
2010,3,17,3,28,14,14,-3,45,90,5,14,1,0
2010,3,21,7,20,3,3,-3.5,37,67,8,3,1,0
2010,3,22,38,30,4,22,-14.5,43,68,11,22,0,1
2010,3,24,30,16,32,32,-5,39,72,0,24,0,1
2010,3,25,24,17,6,25,-12.5,36.5,77,6,25,0,1
2010,3,26,24,27,15,26,-3,49.5,72,0,15,0,1
2010,3,27,27,20,9,9,-4,44,66,10,27,0,1
2010,3,31,24,10,19,31,-13,43,72,0,31,1,0
2010,3,2,20,17,20,20,-3,46.5,56,6,2,0,0
2010,4,4,14,38,18,18,-6,37,51,1,18,1,1
2010,4,6,23,20,3,3,-2.5,37,52,10,6,0,1
2010,4,9,41,10,8,9,-9.5,46.5,72,8,9,1,1
2010,4,14,12,17,32,14,-5,43.5,63,1,32,0,0
2010,4,15,16,14,1,15,-7,42.5,72,0,15,0,0
2010,4,16,17,3,2,16,-3.5,44,59,1,16,1,0
2010,4,17,31,28,11,11,-7,46,81,1,17,0,1
2010,4,20,28,26,19,20,-14.5,46,52,8,20,0,1
2010,4,23,24,31,29,29,-3.5,44,71,1,29,1,1
2010,4,24,20,3,27,27,-2,40,72,0,24,0,0
2010,4,26,16,14,21,26,-12.5,44,72,0,26,0,0
2010,4,28,14,17,25,28,-2.5,34.5,52,5,25,0,0
2010,4,30,20,26,5,30,-6.5,43.5,54,1,5,0,1
2010,4,13,14,41,22,22,-1,48,81,1,22,1,1
2010,5,1,24,27,14,1,-3,38.5,75,1,14,0,1
2010,5,3,21,24,7,3,-7,38.5,81,2,7,0,1
2010,5,4,26,36,17,4,-2.5,41.5,63,1,17,0,1
2010,5,6,10,20,15,15,-3,41.5,66,9,15,1,0
2010,5,8,30,20,26,26,-7,45.5,72,0,8,0,1
2010,5,11,19,9,10,11,-7.5,46.5,72,0,11,1,0
2010,5,12,27,34,30,12,-7,43,72,0,30,0,1
2010,5,29,10,34,16,29,-3,48.5,79,6,16,0,0
2010,5,19,44,6,24,19,-3,42.5,72,0,19,1,1
2010,5,21,6,23,2,21,-3,33,81,2,2,0,0
2010,5,23,35,27,9,9,-7,44,71,0,23,0,1
2010,5,25,31,17,5,25,-8,39.5,70,6,25,1,1
2010,5,32,16,13,20,20,-3,45.5,72,0,32,0,0
2010,5,18,29,20,31,18,-4.5,40,72,1,18,1,1
2010,6,1,17,9,23,1,-7,41,59,1,1,1,0
2010,6,2,20,23,27,2,-6,38,61,9,27,0,1
2010,6,5,20,24,18,18,-3.5,43,73,4,18,1,1
2010,6,7,6,31,26,26,-5.5,44,81,9,26,1,0
2010,6,14,31,17,15,14,-1.5,43,66,1,14,1,1
2010,6,16,28,20,19,16,-10,45.5,63,9,16,0,1
2010,6,29,35,31,10,29,-4.5,46,78,3,29,0,1
2010,6,20,20,23,13,20,-3,44,57,1,13,0,0
2010,6,22,23,20,25,22,-3,44.5,57,14,22,0,0
2010,6,24,20,17,9,9,-8.5,45,72,0,24,0,0
2010,6,28,28,10,6,28,-14,37.5,61,1,28,1,1
2010,6,31,24,21,12,31,-1.5,44,72,0,31,1,1
2010,6,32,24,27,11,11,-3,45,70,7,11,0,1
2010,6,17,3,30,30,30,-3,43.5,75,8,30,1,0
2010,7,2,14,17,32,2,-3,40,67,1,32,0,0
2010,7,5,14,59,23,5,-7,43,63,9,23,0,1
2010,7,7,18,17,24,7,-3,39,84,9,7,0,0
2010,7,9,20,23,22,9,-1.5,49.5,69,7,22,0,0
2010,7,10,42,20,17,10,-9,39,64,1,10,1,1
2010,7,13,22,23,28,28,-3,40.5,80,1,28,0,1
2010,7,15,39,32,3,15,-3.5,43,72,0,15,1,1
2010,7,20,28,24,31,20,-2.5,44.5,59,4,20,1,1
2010,7,21,23,20,1,1,-2.5,35.5,75,9,21,0,1
2010,7,25,37,34,4,25,-12.5,40,72,5,25,0,1
2010,7,26,17,30,6,26,-12.5,44,72,0,6,0,1
2010,7,27,22,10,8,27,-6.5,40.5,52,12,27,1,0
2010,7,30,37,19,14,30,-3,42,78,2,30,1,1
2010,7,12,35,41,16,12,-3.5,45.5,86,2,16,0,1
2010,8,1,24,16,5,1,-2.5,41.5,54,6,1,1,0
2010,8,3,14,22,13,3,-1,44,54,1,13,0,0
2010,8,8,35,38,7,8,-3,38,72,0,7,0,1
2010,8,9,33,25,30,9,-6,45,65,1,9,1,1
2010,8,10,13,10,4,10,-7,46,51,1,10,0,0
2010,8,12,17,35,17,12,-6.5,44,72,0,17,0,1
2010,8,18,0,9,20,18,-6,42,57,1,20,0,0
2010,8,19,37,25,32,19,-3,45,72,0,19,1,1
2010,8,22,28,18,31,22,-5.5,45,52,16,22,1,1
2010,8,23,33,3,27,23,-2,40.5,66,5,23,1,0
2010,8,24,20,10,21,24,-2.5,37,72,0,24,1,0
2010,8,26,20,10,28,26,-1,45.5,72,0,26,1,0
2010,8,11,30,17,29,11,-5.5,51,72,0,11,1,0
2010,9,4,19,22,2,2,-3,41.5,72,0,2,0,0
2010,9,6,34,14,22,22,-4,43.5,44,13,6,0,1
2010,9,14,26,24,11,14,-3,47,52,1,14,0,1
2010,9,15,27,21,7,15,-9,45.5,72,0,15,0,1
2010,9,29,23,29,9,9,-3,49.5,64,8,9,1,1
2010,9,19,20,23,18,18,-5.5,42,72,0,18,0,1
2010,9,20,45,7,12,20,-7,45.5,43,3,20,1,1
2010,9,21,3,34,26,26,-6.5,40.5,50,7,26,1,0
2010,9,23,23,20,10,0,0,41,63,9,23,0,1
2010,9,25,26,10,13,25,-5,41,50,1,25,1,0
2010,9,27,7,41,16,16,-7.5,40.5,56,15,16,1,1
2010,9,31,27,24,8,31,-7.5,42.5,72,0,31,0,1
2010,9,3,21,27,28,28,-5.5,41.5,46,2,28,1,1
2010,10,15,26,21,25,15,-1,44,72,0,15,1,1
2010,10,1,23,20,24,1,-4.5,39,74,5,1,0,1
2010,10,2,27,13,31,31,-1,41.5,44,2,2,0,0
2010,10,4,14,12,19,4,-1.5,45,58,1,4,1,0
2010,10,5,49,29,10,10,-1,44.5,43,6,5,0,1
2010,10,6,20,26,18,18,-3.5,37,46,1,18,1,1
2010,10,7,31,16,21,7,-7,37,75,7,7,1,1
2010,10,8,18,36,27,8,-4,41.5,72,0,27,0,1
2010,10,11,23,17,3,11,-7,47,72,0,11,0,0
2010,10,13,29,17,30,13,-1,43,80,9,13,1,1
2010,10,16,20,33,12,16,-12.5,46.5,63,8,12,0,1
2010,10,17,31,24,29,0,0,48.5,70,5,17,0,1
2010,10,28,26,39,22,28,-4.5,45,50,8,22,0,1
2010,10,32,28,59,14,14,-3.5,43.5,52,3,14,1,1
2010,11,13,0,16,2,13,-2,40,80,8,2,0,0
2010,11,1,0,21,7,1,-3.5,41.5,54,2,7,0,0
2010,11,3,31,49,4,3,-4,41,65,1,4,0,1
2010,11,10,31,13,8,10,-7,45,66,2,10,1,0
2010,11,12,35,19,19,12,-7,44.5,72,0,12,1,1
2010,11,14,27,17,16,14,-3.5,48,45,7,14,1,0
2010,11,17,24,20,6,17,-2.5,43,76,8,17,1,1
2010,11,18,30,27,29,18,-6.5,46,46,1,18,0,1
2010,11,21,13,37,25,25,-13.5,37,65,6,25,1,1
2010,11,22,31,28,11,22,-4.5,50,37,6,22,0,1
2010,11,24,17,34,15,15,-3.5,43.5,72,0,15,1,1
2010,11,26,34,19,27,26,-11,45,72,0,26,1,1
2010,11,28,35,3,23,28,-7,41,57,9,28,1,0
2010,11,30,16,19,32,30,-7,44.5,66,1,32,0,0
2010,11,31,3,31,20,20,-3,45,72,0,20,1,0
2010,11,9,35,14,5,9,-9,50,57,5,9,1,0
2010,12,12,27,30,26,26,-4.5,49,72,0,26,0,1
2010,12,18,26,10,3,18,-9.5,43.5,39,6,18,1,0
2010,12,19,24,45,22,22,-7.5,50.5,72,0,22,1,1
2010,12,2,31,26,14,14,-3.5,43,45,1,2,0,1
2010,12,4,16,19,28,28,-7,44,36,1,28,0,0
2010,12,5,33,36,24,5,-3,45,45,1,24,0,1
2010,12,6,24,23,21,6,-7.5,37.5,37,5,6,0,1
2010,12,11,14,36,9,11,-2,51,72,0,9,0,0
2010,12,15,20,17,20,15,-2,48,72,0,15,1,0
2010,12,16,24,20,17,16,-7.5,44,43,6,16,0,0
2010,12,29,20,0,30,29,-5,46.5,62,5,29,1,0
2010,12,23,17,33,13,23,-3,38,54,1,13,0,1
2010,12,25,17,10,7,25,-7.5,41.5,52,3,25,0,0
2010,12,27,24,42,10,10,-2,45,43,1,10,1,1
2010,12,32,13,17,31,31,-2.5,44,47,5,31,1,0
2010,12,8,6,27,1,1,-2,42,72,0,1,1,0
2010,13,14,34,24,29,14,-8,49.5,37,5,14,1,1
2010,13,3,30,34,26,26,-7,45.5,32,1,26,0,1
2010,13,7,24,28,15,15,-3,43.5,72,9,15,1,1
2010,13,8,6,19,24,24,-3.5,44,72,0,24,1,0
2010,13,9,13,28,23,9,-13,44.5,67,5,23,0,0
2010,13,10,10,6,5,10,-8,48.5,26,8,10,0,0
2010,13,11,35,38,12,11,-5.5,48,72,0,12,0,1
2010,13,13,10,13,6,13,-6,43.5,76,1,6,0,0
2010,13,16,31,7,32,16,-7.5,43,34,1,16,1,0
2010,13,19,20,24,2,2,-5.5,43.5,72,0,2,0,1
2010,13,20,34,16,1,20,-9,41,26,1,20,1,1
2010,13,25,10,13,28,25,-3,39,35,0,28,0,0
2010,13,27,31,14,21,27,-5,40,48,6,27,1,1
2010,13,30,6,17,17,30,-3,43.5,35,1,17,0,0
2010,13,31,38,14,4,31,-5,44,72,0,31,1,1
2010,13,22,45,3,18,22,-4,44.5,28,16,22,1,1
2010,14,30,28,30,11,11,-4,44,41,6,11,0,1
2010,14,1,40,21,27,1,-5,43,55,3,1,1,1
2010,14,2,7,36,22,22,-3,37,27,3,22,1,1
2010,14,4,13,6,6,0,0,39,36,6,4,0,0
2010,14,8,43,13,5,5,-4,44,72,0,8,0,1
2010,14,9,31,0,10,9,-10,45.5,86,5,9,1,0
2010,14,12,27,30,14,14,-4,51,72,0,14,0,1
2010,14,17,38,31,23,17,-3.5,41.5,54,1,17,1,1
2010,14,18,6,10,13,18,-5.5,38,54,8,13,0,0
2010,14,19,7,3,20,20,-7,46,72,0,19,0,0
2010,14,21,10,31,15,15,-7.5,41,47,1,15,1,0
2010,14,26,31,13,24,26,-9,47,72,0,26,1,0
2010,14,28,23,7,3,28,-8,39.5,41,8,28,1,0
2010,14,32,16,17,7,7,-1.5,41.5,43,5,7,0,0
2010,14,29,28,34,25,25,-3,47,72,0,25,1,1
2010,14,31,3,21,16,16,-5.5,44,72,0,16,1,0
2010,15,9,34,7,1,9,-10.5,45,59,7,9,1,0
2010,15,3,19,17,6,0,0,41,28,8,3,0,0
2010,15,7,20,23,19,7,-4,43,54,1,19,0,0
2010,15,11,34,24,17,11,-4.5,48,72,0,11,1,1
2010,15,12,33,30,32,12,-9.5,44.5,51,0,12,0,1
2010,15,13,14,17,4,13,-5.5,40,67,1,4,0,0
2010,15,16,31,38,14,16,-3,47,33,6,14,0,1
2010,15,21,19,12,8,21,-2.5,37.5,42,6,21,1,0
2010,15,22,31,27,20,22,-14.5,43.5,32,8,22,0,1
2010,15,23,39,23,5,23,-8,42,55,0,23,1,1
2010,15,24,13,27,10,24,-3,42.5,72,0,10,0,0
2010,15,25,30,24,26,25,-2.5,44.5,34,1,25,1,1
2010,15,27,18,34,15,15,-6,46.5,45,2,15,1,1
2010,15,28,17,22,18,28,-4,35.5,25,9,18,0,1
2010,15,30,31,17,29,30,-1,47,36,4,30,1,1
2010,15,31,14,40,2,2,-7,33,23,1,2,1,1
2010,16,28,27,3,21,28,-14.5,38,27,1,28,1,0
2010,16,8,27,26,12,12,-7.5,45,72,0,8,0,1
2010,16,2,38,34,18,2,-3,36,33,9,2,1,1
2010,16,3,34,20,9,9,-8,43.5,30,1,3,0,1
2010,16,4,3,34,22,22,-9,45.5,22,1,22,1,0
2010,16,5,24,23,29,29,-2.5,49.5,50,7,5,0,0
2010,16,6,10,20,25,25,-4,40,26,1,25,1,0
2010,16,7,38,15,27,7,-6,43.5,51,1,7,1,1
2010,16,10,34,14,30,10,-4,42.5,19,7,10,1,1
2010,16,13,27,34,19,13,-3.5,41,69,2,19,0,1
2010,16,17,17,20,32,17,-6.5,45,38,0,32,0,0
2010,16,20,45,17,16,20,-3,43,26,5,20,1,1
2010,16,23,26,31,11,11,-2.5,47.5,58,5,11,1,1
2010,16,24,25,17,1,24,-2.5,40,72,0,24,1,1
2010,16,15,14,17,26,15,-2.5,49.5,72,0,26,0,0
2010,16,14,14,24,31,14,-14.5,44.5,37,1,31,0,0
2011,17,3,16,24,25,25,-2.5,38,43,1,25,1,1
2011,17,5,3,7,10,5,-2,37.5,35,6,10,0,0
2011,17,6,9,13,28,28,-7,33,49,2,28,0,0
2011,17,8,23,20,27,8,-2.5,40.5,72,0,8,1,1
2011,17,13,19,17,18,13,-2,39,78,8,13,0,0
2011,17,14,34,10,32,14,-7,44.5,53,1,14,1,0
2011,17,15,45,24,7,15,-9.5,45,72,0,15,1,1
2011,17,16,31,14,12,16,-3,47.5,50,7,16,1,0
2011,17,29,22,23,30,30,-2,38.5,66,1,30,0,1
2011,17,17,19,13,11,17,-3,37,72,10,17,1,0
2011,17,20,45,41,19,19,-6.5,42,31,2,20,0,1
2011,17,22,49,21,4,22,-10,50,54,5,22,1,1
2011,17,23,26,38,9,23,-3,48.5,56,8,9,0,1
2011,17,24,27,34,1,1,-12.5,34.5,72,0,1,0,1
2011,17,26,45,17,21,26,-7,55,72,0,26,1,1
2011,17,31,13,17,2,31,-2.5,42,72,0,2,0,0
2011,1,20,42,34,26,20,-5,48,68,5,20,1,1
2011,1,1,33,17,27,1,-6,38,71,1,1,1,1
2011,1,2,30,12,15,15,-1.5,41,78,7,2,0,1
2011,1,6,17,27,3,6,-7,36.5,72,9,3,0,1
2011,1,7,20,27,19,7,-1.5,43.5,88,6,19,0,1
2011,1,8,28,21,21,8,-7,37.5,72,0,8,0,1
2011,1,9,24,17,31,9,-8.5,43,74,7,9,0,0
2011,1,10,7,41,4,10,-3.5,40,80,0,4,0,1
2011,1,29,34,7,11,29,-9,44,92,4,29,1,0
2011,1,17,16,14,30,30,-1.5,38,90,5,17,0,0
2011,1,18,27,24,12,18,-6,41,71,6,18,0,1
2011,1,24,13,31,14,14,-4,44.5,72,0,14,1,0
2011,1,25,35,7,28,25,-1.5,37,75,2,25,1,1
2011,1,32,28,14,16,16,-2,40,87,5,32,0,1
2011,1,5,20,23,23,5,-3,42,75,6,23,0,1
2011,1,13,24,38,22,22,-7.5,47,82,1,22,1,1
2011,2,1,24,27,12,12,-3,41.5,72,3,12,0,1
2011,2,4,38,35,23,4,-4,41,66,5,4,0,1
2011,2,5,24,22,3,5,-3,41,73,6,5,0,1
2011,2,11,19,27,6,6,-1.5,39,72,0,6,1,1
2011,2,13,13,23,29,29,-3,47.5,87,1,29,1,0
2011,2,15,35,31,14,14,-2.5,49.5,72,0,15,0,1
2011,2,18,32,3,17,18,-9,38.5,71,1,18,1,0
2011,2,19,48,3,10,19,-9,45,72,0,19,1,1
2011,2,21,23,30,20,20,-11,45,67,1,20,0,1
2011,2,22,35,21,9,22,-7,53.5,63,12,22,1,1
2011,2,26,30,13,2,26,-5,46.5,72,0,26,1,0
2011,2,28,24,0,27,28,-14,40,63,1,28,1,0
2011,2,30,26,13,25,25,-6,39,79,1,30,0,0
2011,2,31,20,24,7,31,-1,41,72,0,7,0,1
2011,2,32,22,21,8,32,-4.5,45,66,7,32,0,0
2011,2,16,28,16,24,16,-7,44,68,6,16,1,0
2011,3,2,17,27,20,20,-5,45.5,63,1,20,1,0
2011,3,3,8,13,1,3,-1,38.5,75,2,1,0,0
2011,3,4,34,31,22,22,-7.5,54.5,81,8,4,0,1
2011,3,6,17,16,13,13,-2,42.5,77,5,6,0,0
2011,3,7,16,13,15,7,-1,45,89,9,7,1,0
2011,3,9,20,17,10,9,-14.5,44.5,71,8,9,0,0
2011,3,11,20,23,28,28,-11,39.5,72,0,28,0,1
2011,3,14,16,29,16,14,-8,46.5,79,5,16,0,0
2011,3,21,16,10,17,21,-3.5,43.5,75,4,21,1,0
2011,3,23,34,24,18,18,-3,41,70,7,23,0,1
2011,3,24,7,37,25,25,-6,42,72,0,25,1,1
2011,3,26,40,33,29,26,-4,51,72,0,26,1,1
2011,3,27,13,10,8,8,-3,43,66,20,27,0,0
2011,3,30,17,14,5,30,-7,44,78,1,30,0,0
2011,3,31,23,26,19,19,-3,45,72,0,19,0,1
2011,3,12,18,16,32,12,-3.5,45,72,0,12,0,0
2011,4,2,34,29,21,2,-7,42,60,8,2,0,1
2011,4,3,23,20,4,4,-3,43,59,1,3,0,0
2011,4,6,13,31,30,6,-1.5,37.5,55,2,30,0,1
2011,4,8,27,31,16,16,-1.5,45,72,0,16,1,1
2011,4,9,26,16,13,9,-7,45,84,9,9,1,0
2011,4,10,22,17,31,31,-3,40,70,7,10,0,0
2011,4,12,30,34,19,12,-2.5,46.5,72,0,19,0,1
2011,4,14,23,24,1,14,-10,43.5,54,2,1,0,1
2011,4,29,17,10,28,29,-4,46.5,79,1,29,1,0
2011,4,17,10,23,26,26,-9,45,74,5,26,1,0
2011,4,20,49,23,5,20,-12,46.5,68,1,20,1,1
2011,4,23,19,31,22,22,-6.5,55.5,71,6,22,1,0
2011,4,24,10,17,32,32,-3,44,72,0,32,1,0
2011,4,25,34,17,18,25,-5,43.5,51,6,25,1,1
2011,4,27,28,30,15,15,-6,39,63,0,15,0,1
2011,4,7,24,17,11,7,-10,40.5,73,0,7,0,1
2011,5,1,48,3,7,1,-3,41.5,66,6,1,1,1
2011,5,4,31,24,14,14,-3,53,75,6,4,0,1
2011,5,5,24,29,9,9,-3.5,46.5,54,6,9,1,1
2011,5,11,24,28,10,11,-1.5,38,72,0,10,0,1
2011,5,15,14,25,20,20,-6.5,53,72,0,20,1,0
2011,5,16,25,36,27,16,-10,43.5,81,4,27,0,1
2011,5,29,20,25,23,29,-4.5,48.5,76,6,23,0,0
2011,5,17,20,30,3,3,-2.5,37,79,1,3,1,1
2011,5,21,27,30,26,26,-6.5,51.5,75,1,26,0,1
2011,5,22,30,21,18,22,-7.5,50,84,9,22,1,1
2011,5,28,38,17,30,28,-3,40,78,3,28,1,1
2011,5,31,34,10,8,31,-3.5,45,72,0,31,1,0
2011,5,19,24,13,2,19,-7,47,72,0,19,1,0
2011,6,2,39,10,31,2,-2.5,42,56,1,2,1,1
2011,6,3,27,17,11,3,-4.5,40.5,77,1,3,1,1
2011,6,7,26,20,26,26,-6.5,49.5,86,11,7,0,0
2011,6,15,31,17,21,15,-3.5,49.5,72,0,15,1,0
2011,6,16,27,24,4,16,-3,49,67,1,16,0,1
2011,6,19,19,25,1,19,-5,45,72,0,1,0,0
2011,6,20,24,3,24,20,-14,47.5,58,2,20,1,0
2011,6,22,20,16,12,22,-7,54.5,63,8,22,0,0
2011,6,23,24,17,6,23,-6.5,45,74,8,23,1,0
2011,6,25,29,14,29,25,-7,43.5,72,1,25,1,0
2011,6,28,17,13,17,28,-12.5,40,64,1,28,0,0
2011,6,32,13,20,14,14,-3,46.5,69,7,14,1,0
2011,6,18,24,6,13,18,-7.5,41.5,69,1,18,1,0
2011,7,6,6,3,27,6,-3,41,63,7,6,0,0
2011,7,7,18,24,2,2,-2,44,67,15,2,1,0
2011,7,8,20,32,28,28,-4.5,46.5,72,0,28,1,1
2011,7,12,34,7,24,12,-14,43,72,0,12,1,0
2011,7,13,15,18,5,5,-1,41.5,79,9,5,1,0
2011,7,18,27,21,9,9,-1,43.5,70,0,18,0,1
2011,7,19,16,23,15,19,-4.5,47,72,0,15,0,0
2011,7,21,33,20,32,21,-2.5,44.5,67,0,21,1,1
2011,7,23,0,28,10,23,-3.5,41.5,79,6,10,0,0
2011,7,26,62,7,11,26,-14,49,72,0,26,1,1
2011,7,30,7,41,29,30,-2.5,44,72,0,29,0,1
2011,7,31,27,33,20,20,-11,47,72,0,20,0,1
2011,7,17,12,7,25,25,-10.5,39,69,0,17,0,0
2011,8,1,20,10,6,1,-9.5,38.5,67,5,1,1,0
2011,8,4,23,0,32,4,-4,46.5,72,0,4,1,0
2011,8,5,10,45,19,19,-3.5,43.5,59,5,19,1,1
2011,8,14,34,7,12,14,-3,49.5,42,5,14,1,0
2011,8,16,20,17,13,16,-10,43.5,45,1,16,0,0
2011,8,29,24,14,17,29,-10,41,69,4,29,0,0
2011,8,21,21,24,31,21,-3,47,59,6,31,0,0
2011,8,24,31,21,26,26,-14,48.5,72,0,24,0,1
2011,8,25,30,27,8,25,-11.5,43,63,9,25,0,1
2011,8,27,12,34,3,3,-1.5,37.5,59,14,3,1,1
2011,8,28,25,17,22,22,-3,52,40,3,28,0,0
2011,8,30,27,10,11,30,-7.5,43.5,62,0,30,1,0
2011,8,10,23,20,9,9,-3,44.5,63,0,10,0,0
2011,9,4,11,27,18,4,-2.5,45,61,8,18,0,0
2011,9,8,19,13,24,8,-3,41.5,72,0,8,1,0
2011,9,9,38,45,20,20,-6,51,54,1,20,1,1
2011,9,10,3,31,13,10,-4,40.5,63,1,13,0,0
2011,9,11,7,31,15,15,-7,45.5,72,0,15,1,0
2011,9,12,23,13,27,12,-11,45,72,0,12,0,0
2011,9,29,30,12,6,29,-10.5,41,78,1,29,1,1
2011,9,22,20,24,16,22,-9,51,54,9,16,0,0
2011,9,23,24,38,5,23,-7.5,42.5,62,5,5,0,1
2011,9,26,27,16,7,26,-9,50.5,72,0,26,1,0
2011,9,28,20,23,25,28,-3.5,42,50,2,25,0,1
2011,9,30,17,24,3,30,-3,41.5,68,1,3,0,0
2011,9,32,11,19,1,1,-4.5,37.5,58,6,1,1,0
2011,9,14,24,30,2,14,-8,47.5,51,2,2,0,1
2011,10,9,17,24,23,9,-7,48,69,5,23,0,0
2011,10,1,27,20,16,1,-4,42.5,60,1,1,1,1
2011,10,2,37,13,19,2,-3,42.5,71,2,2,1,1
2011,10,3,17,24,28,28,-4,40.5,65,2,28,1,1
2011,10,6,12,13,24,6,-3,36.5,63,40,24,0,0
2011,10,7,9,37,29,29,-4,45.5,78,9,29,1,1
2011,10,10,10,17,5,10,-3.5,42.5,69,1,5,0,0
2011,10,11,3,17,17,17,-3,37.5,72,0,17,1,0
2011,10,12,44,7,4,12,-4.5,49,72,0,12,1,1
2011,10,13,20,9,32,13,-4,38,79,1,13,1,0
2011,10,14,17,21,8,14,-13,47.5,61,1,8,0,0
2011,10,15,23,26,26,15,-1,50,72,0,26,0,0
2011,10,18,16,37,22,18,-2.5,47,58,1,22,0,1
2011,10,21,3,30,30,21,-3.5,47.5,59,1,30,0,0
2011,10,27,22,17,25,25,-7,39,50,10,27,0,0
2011,10,20,45,7,31,20,-13,50,46,13,20,1,1
2011,11,5,17,13,18,18,-6.5,38.5,54,3,5,0,0
2011,11,1,23,7,8,1,-10,40.5,55,1,1,1,0
2011,11,2,31,20,9,2,-4.5,45.5,42,1,2,1,1
2011,11,6,14,10,17,6,-1.5,34.5,57,1,6,1,0
2011,11,13,35,8,4,13,-3,44,80,1,13,1,0
2011,11,15,23,17,30,15,-6.5,44,72,0,15,0,0
2011,11,16,10,17,14,16,-6,45.5,58,1,14,0,0
2011,11,19,49,35,21,19,-7,47.5,72,0,19,1,1
2011,11,20,35,26,7,20,-13.5,49,32,7,20,0,1
2011,11,24,7,24,27,24,-3,40,72,0,27,0,0
2011,11,25,31,24,3,25,-7,40.5,67,7,25,0,1
2011,11,31,21,27,23,31,-2,46.5,72,0,23,0,1
2011,11,32,24,27,12,12,-7,43,67,4,12,0,1
2011,11,22,34,3,10,22,-17,47,30,2,22,1,0
2011,12,12,20,19,13,12,-7,46,72,0,12,0,0
2011,12,19,15,27,20,20,-4.5,55,72,0,20,1,0
2011,12,25,16,6,1,25,-3.5,40.5,53,5,25,1,0
2011,12,3,23,20,6,3,-7,38,60,7,3,0,1
2011,12,9,13,16,5,9,-5.5,42,84,0,5,0,0
2011,12,10,9,13,28,28,-10.5,40.5,34,5,28,0,0
2011,12,11,19,27,21,21,-3.5,46.5,72,0,21,1,0
2011,12,14,20,38,22,22,-3.5,50.5,63,1,22,1,1
2011,12,15,24,14,31,15,-10,44,72,0,15,0,0
2011,12,17,13,20,29,29,-6.5,37,79,1,29,1,0
2011,12,18,28,24,4,18,-9.5,42.5,62,1,18,0,1
2011,12,23,25,20,2,23,-3,41,60,6,23,1,1
2011,12,24,20,23,8,24,-2.5,40,72,0,8,0,1
2011,12,27,17,23,32,27,-3,37.5,49,13,32,0,1
2011,12,30,23,17,7,30,-3,44,47,2,30,1,0
